1.237037570503502604e+00,-1.174742121697117891e+00
-1.039277357271274127e+00,7.356506687725867799e-01
7.828847244875324352e-01,-7.103064934176422929e-01
-1.156731470868026301e+00,5.947008252326696498e-01
-1.529529452813241375e-01,-6.971021782288495672e-01
5.277038702325275582e-02,-4.167657326100554505e-02
-5.357680605976574695e-01,3.066109834005352752e-01
-8.825522812400172779e-01,1.258913526338711064e-01
-4.177575901318115736e-01,-1.335987877680332170e-02
-1.110172748263273057e+00,1.027420643800911915e+00
6.357243562455858754e-01,-1.042302983927623217e+00
-8.576016698807497063e-01,1.942314213505023091e-01
2.491355391561892230e+00,-1.767992780677958731e+00
-5.387519055210820973e-01,4.939574446810756081e-01
6.793697926061161851e-01,-1.543343274368325080e+00
-1.634839927787247182e+00,1.408062071322763620e+00
-5.035462957878694690e-01,3.899462881061216413e-01
-1.465925977574756622e+00,6.869246601095512217e-01
1.210898907382386547e+01,8.148698598682070582e+00
6.240317286525149942e-01,-2.523248902597509113e-01
1.082423444500629106e+00,-1.494232898709456414e+00
7.614914085359564266e-01,-1.421916080469526111e+00
-8.476982332585475399e-02,8.773117220305237662e-01
-4.975825314813549505e-01,-2.158976068875848031e-02
-1.660140126857344800e+00,1.202504010920026900e+00
-8.571974287163076911e-02,-1.138638956679266373e-01
-1.322929149488452527e+00,1.313491304590300279e+00
-1.087279650111447227e+00,1.443850966468086083e+00
1.187369112597163490e+00,-2.023054752259781708e+00
3.141547212481249352e-01,-1.861549661492681640e+00
9.649606514488232034e-02,-5.614337338231103480e-01
1.132398203920952140e+00,-1.482605800991069644e+00
-9.447716144319889819e-01,7.870977982377685978e-02
-1.343991952911144594e+00,2.600880038351725876e+00
1.790197040322430322e+00,-2.411024969099843762e+00
-2.665665909333803790e-02,-4.716414561578597953e-01
-8.649143056750669967e-01,2.113703537925825937e-01
-1.469028614202964933e+00,1.521382135861586216e+00
2.398212705858137894e-01,5.096686524519450368e-01
3.520187713977317445e-01,-1.062748071874590305e+00
2.363340078793896848e-01,-1.015915223038840409e+00
-4.442730586972863382e-01,3.279827373408313873e-01
-1.155639331469977105e+00,5.198535428774807565e-01
-9.290201596256446592e-01,4.127552419865806455e-01
-6.460796462429643228e-01,3.412602862024083361e-01
-1.406385221640811034e+00,7.659412434240954193e-01
5.821731575308221052e-01,1.090828976843712717e+00
8.543567557821075686e-01,-1.413390422039654704e+00
1.130720284443914592e+00,-2.181685660129234261e+00
9.403699347435793277e-01,-1.705976288959906828e+00
1.611340528999229083e+00,-2.359513818736653779e+00
1.269695422303186542e-02,-2.302044584325660947e-01
-1.250034074228307812e+00,9.138391517754075322e-01
-1.303294451726384917e+00,2.634375528803481803e+00
-1.873554199808032283e+00,2.973144308404191971e+00
-1.094039410291171466e+00,4.160373551806151871e-01
2.881276105569612334e+00,1.232279217648755587e+00
-3.796834976099293657e-01,5.710136919111109821e-02
-6.578554326535620556e-01,-2.310117285364789719e-01
-1.087561187924227291e+00,4.655982762850197076e-01
-1.423300022994381964e+00,1.285655825607024960e+00
9.113985214626050269e-01,-1.665330750450401576e+00
4.854310079871229644e-01,1.174179406124226555e+00
-2.663616892831122684e-01,9.665560604960992119e-01
-1.315648220351278708e+00,6.009348662733324797e-01
-6.725232478156483173e-01,-2.930018423998735633e-02
-4.322446947150840879e-01,-4.677750685484964865e-01
4.922925158549673164e+00,-4.667533251977942776e-01
-1.493264123872003246e+00,1.427028959023651122e+00
2.809889746588149606e+00,-4.236885376178761153e-01
5.959809126314243866e-01,-1.708795176569151586e+00
-1.616459353670469223e+00,1.932832703873997415e+00
1.669799343650709034e+00,-2.061869430378333146e+00
-8.409972797176409331e-01,4.255217114374543197e-03
4.259052462812043527e-01,1.463005395167322309e+00
8.357307573483986618e-02,-8.802485699881245074e-01
-2.711172000292317863e-01,5.923243413879171193e-01
-1.177039342231913865e+00,1.236048011873157382e+00
-2.619605002862274712e-01,-5.825289735837873017e-01
6.268756677368350072e-01,-1.427651883740381766e+00
-7.217508300284762868e-01,3.517577285350952931e-01
5.393564694448886865e-01,-1.938735409629086970e+00
-4.723935809389141760e-02,-8.340550091648152309e-01
-1.728029372475165859e+00,1.303991950962647861e+00
-7.025104381093806305e-01,9.762475073225440614e-01
-1.140670946043094380e+00,6.896479735012585044e-01
-1.442185997674756970e-01,-1.437006726696290038e+00
1.100332350443290697e+00,-7.458375768802665284e-01
-1.401370232381286662e+00,2.800256405685475958e+00
-6.926396646294987747e-01,1.357304778454036520e-01
3.382127292704175114e-01,-1.444241193389717015e+00
1.561494552945727810e+00,-1.086897839908715468e+00
-1.719986997374247928e-01,-7.788785301728398114e-01
1.432608271888372808e+00,-2.076442689891356164e+00
3.998563282413288844e-01,6.731114121977863629e-01
-3.303864258335814097e-01,-5.179479933950892345e-01
-1.259039096147790193e+00,5.983779664929474995e-01
-1.665942687285906665e+00,8.410128160926479968e-01
-7.116441584963933975e-01,-1.346027716317510781e-01
2.545968046880970892e-01,-9.710203970428594733e-01
-3.895584737586971213e-01,8.052777800091792670e-01
2.743346794673696021e+00,-1.435361449653922428e+00
-8.360024122577250916e-01,-1.144400100649677343e-01
-1.129539116347769934e+00,8.215990115792787263e-02
1.298680599433732707e+00,-2.281864244595757985e+00
-3.784266304444623974e-01,-2.412991671304362540e-01
-4.018980405352989838e-01,-1.864298889617235222e-01
-4.832014440674635702e-01,-7.171412108439723099e-01
