-7.720782048147167842e+00,-1.442112457487078281e+00,-1.606469656865781859e-01,-5.712728051323615747e-03,-1.364692450819561254e+00,2.690301172291758580e-01
-7.414451717006285136e+00,9.158524621361394669e-01,5.591906478267667097e-02,-8.687023486833264085e-01,1.075142361021956955e-01,-2.057101761821439889e-01
-1.053728316943499266e+01,-1.625249558068116995e+00,-5.774651746214790604e-01,6.508832972966769326e-01,-3.765613453464659588e-01,-3.992977843034148377e-01
-8.670823502346868494e+00,4.594054358840689578e-01,1.126890235655559902e-01,-5.624051958572373611e-01,4.015391424706069579e-01,2.585383141013045116e-01
-1.041224205731264085e+01,-1.620526259666797753e+00,-5.631414807170612713e-01,6.647234444089279437e-01,-2.604016741259783663e-01,-3.153469498943877736e-01
-7.338494576650330892e+00,4.909391494254141675e-01,1.620148380708835989e-01,-7.807277304689359543e-01,-1.772974636990159655e-02,3.202690720763418653e-01
-9.171922468343202794e+00,-1.238067546347015879e+00,-2.516075256813208871e-01,1.459389950803898217e-01,-8.213385238816197642e-01,1.041647244565190450e-01
-7.910201483965759728e+00,-2.665389880021832303e-01,-9.160173545052001376e-02,-1.741998700722122428e-01,2.219051438508092000e-01,-2.319075788878894595e-01
-7.145872194002027555e+00,3.122228418803663086e+00,-2.691164623502910191e-01,-9.260286294006493668e-02,-7.683126955370345179e-02,5.187153790346461513e-01
-6.870600979334759550e+00,2.234330052033347780e+00,1.142159241925902735e-01,-1.092551050496823661e+00,3.574262043445925463e-01,-3.121359032608612694e-01
-7.207135471653316472e+00,1.747208815311544761e-01,-2.357180429509641018e-01,-3.216579360979057722e-01,9.501422735916315032e-02,-5.372365773047524939e-01
-6.974732733559928732e+00,-8.485611546460644083e-01,-4.303950592858878377e-01,1.870485673819659578e-01,-2.379790823791830268e-01,-9.691132269184145054e-01
-7.173069825737444560e+00,1.865457330605652386e-01,-1.058478665019057519e-01,-1.329313705634212195e-01,6.011141966975690476e-01,-1.616513376821057946e-01
-6.662029958857040413e+00,-1.001114157201518307e+00,-4.741840196771024973e-01,3.325297496497511829e-01,9.623542107418014968e-02,-5.681544414244549257e-01
-8.262223121968785833e+00,-7.886900412699133778e-01,-4.917237356606456444e-01,3.117851538471695383e-01,-2.803821766378596925e-01,-7.483789429573184382e-01
-7.117932089797189832e+00,1.452128951666373236e-01,-3.740203514220124537e-01,1.260236817190715231e-01,7.201620336715758297e-01,-3.091325592978775849e-01
-6.349741001501967297e+00,-1.180442878945491270e+00,-5.159841593880364341e-01,4.587802490790698906e-01,-1.791269102998520601e-01,-5.774831231208610305e-01
-7.817426006796803328e+00,-1.057857874326211478e+00,-3.913363779985286617e-01,1.708630288913309259e-01,-2.529607116362880270e-01,-5.281972842807202140e-01
-7.697716916785586783e+00,1.823657306830900104e+00,1.717300443597318815e-01,-1.139850343154023671e+00,1.532704310967171746e-01,2.130455379593051632e-02
-7.092676024219005448e+00,-7.888879570303621858e-01,5.953162087894141585e-01,3.049237294902738538e-01,4.056782964716220130e-01,3.120954601674529871e-01
-7.111781603768658755e+00,1.257828888637819054e+00,2.299923893085790705e-01,-1.394761929906940479e+00,-1.066128663548820299e+00,-2.341108040530251802e-02
-7.308952853697777918e+00,9.005220287725823614e-01,3.286279842408401097e-01,-4.597493072540025372e-01,7.293377653510310088e-01,6.035192840177320273e-01
-6.676749129646315062e+00,2.385631571013201668e+00,1.111764886459333246e-01,-1.343334370286634272e+00,2.054103383878604916e-01,-6.367546510642411173e-01
-7.783085589252867642e+00,2.538714925081528406e+00,-1.334642309530006399e+00,1.624611792074811545e+00,1.708852379958978984e+00,-1.528552454849899433e+00
-6.298624191952097995e+00,-1.490249906162871119e+00,-4.366735746152294873e-01,4.153983757310138469e-01,-4.638393595821738158e-01,-2.337320778016641620e-01
-7.659092934657824259e+00,-1.776600857788817045e-01,-6.058978245667403367e-02,-1.768479724794810859e-01,9.285685478322958097e-01,5.042031591079317865e-01
-7.356940950596253082e+00,1.790909540671378863e+00,1.584173612029159961e-01,-1.086086858796989185e+00,-1.769821708877999389e-01,6.238146930019575903e-02
-6.524705916073562761e+00,1.014129985491955210e+00,3.520343944080496223e-01,-1.138025767829035084e+00,-4.520101415033348502e-01,3.808318811086162103e-01
-7.212863269116845721e+00,7.644152006132006072e+00,-4.117249041393828968e+00,7.683453255001901461e+00,-1.712742720489701442e+00,1.590607197771540582e+00
-7.817382957843424407e+00,-8.869527703539496766e-02,8.540476120096750501e-01,-1.803637695183895814e-02,1.808939793714967048e-02,6.235639780530907034e-02
-7.311529355304299926e+00,-1.294294137357300922e+00,-3.618135346748153625e-01,4.249793692134010703e-01,3.781678934439999251e-01,-1.286336617903473534e-01
-6.785102359844498388e+00,-1.730333104113383813e+00,-3.381523144663339808e-01,3.637177933810407104e-01,-4.977396750787432822e-01,1.234367473942361432e-01
-6.819979959424028237e+00,2.240459694980284411e+00,4.988413844543770209e-02,-1.321071621259493956e+00,-3.443412731597870202e-01,-5.688868472991038816e-01
-6.284158589531091188e+00,-9.830771065448719037e-01,-1.748252524743148517e-01,-4.495889074662794138e-02,-1.461087235083337876e-01,1.833963291920726602e-01
-8.529695425724220570e+00,-3.967831714937980481e-01,-3.466333693089508339e-01,1.367435395272044163e-01,-1.719895737792535573e-01,-3.057517977147741761e-01
-1.065203254802712785e+01,-1.633932296318224342e+00,-6.704452055669427590e-01,1.148144934938739592e+00,8.968620532714344229e-01,-3.900239253887412549e-01
-9.160015649981847474e+00,-1.108172663863831620e+00,-6.784676774147699319e-02,1.100586940983114964e-01,-1.504168888862512932e-01,8.980308017292082390e-02
-6.903588731340722262e+00,9.377814917970308528e-01,8.021138496415647356e-01,-1.322658429224033316e+00,-6.635067832209328165e-01,1.336951388075336089e+00
-7.847988017223237023e+00,-5.068153711832779074e-01,-2.684660907870733970e-01,-5.561572486944823396e-02,2.698546255201253463e-01,-2.810729142657332758e-01
-7.122538566448986863e+00,3.141396091396385870e+00,-3.206204112176310739e-01,-4.374578770407891448e-01,-6.689997490398682210e-03,-6.375093393066703085e-01
-8.412294970778992464e+00,4.415701761697306549e-01,4.857824009644171603e-01,-4.144057009931538804e-01,2.471241347473355887e+00,2.349592753779593313e+00
-6.784946493120235012e+00,-1.632933172944991629e+00,-2.553403994310041170e-01,2.810124586774272459e-01,-2.385621440812361604e-01,1.782620741431504008e-01
-7.524247908978725974e+00,-1.674322782912704533e+00,-3.947712508067712789e-01,5.318935039749013161e-01,2.796216822666828250e-01,-1.642633985970821386e-01
-7.683775570591244275e+00,5.097230715560275849e-01,-1.474237785788120592e-01,-7.932688347724242695e-01,-9.323346643641882148e-01,-8.001350442471836244e-01
-7.743908724476595395e+00,7.480090958074248064e-01,2.365855369925567719e-01,-1.009618644713371483e+00,-3.577430196264311801e-01,3.209740119048751228e-01
-6.720777980512330885e+00,-1.145632716197499290e+00,-5.658007605006640933e-02,-4.107912326225004324e-02,-1.350599085820200496e-01,6.304445021470117538e-01
-8.680217836939716491e+00,-1.071771019706612371e+00,-4.361857228209951587e-01,3.512590871655784097e-01,8.164950588598242354e-02,-2.531565383680013381e-01
-7.474198096344127684e+00,-1.922519239458208684e+00,-4.129022534960646862e-01,6.527114411111775150e-01,3.559107595172724681e-01,2.818627179814196804e-02
-7.364752552788470297e+00,-1.404002124189601020e+00,-8.909173299038823657e-02,9.286751909851016784e-02,-6.862458662342699189e-02,7.078169187607107338e-01
-7.094696715805810960e+00,-7.124120977997377979e-01,1.974469434693604530e-01,-2.485043138036718002e-01,1.955986238178967218e-01,1.086921070110327348e+00
-7.213504432109246522e+00,5.992791816002802641e-01,8.670829675233138190e-01,-6.954853592499881110e-01,7.338531731831561544e-02,8.690778830175049929e-01
-6.910128196564038205e+00,-1.381370331644010907e+00,-3.050001905009449565e-01,2.688940749837926414e-01,-2.468187717563334604e-01,1.152351177457685283e-01
-7.265725381827712326e+00,4.696666871293531803e-02,-1.461989646654830721e-01,-3.055853982064101748e-01,-1.891466933443603296e-02,-1.479575398974358191e-01
-6.701077078068911952e+00,2.522369514228195442e+00,1.182775810547011947e-01,-1.482117619388621410e+00,-4.917344995361277310e-02,-5.743311901075134340e-01
-8.807011777492126825e+00,7.403346965285917403e-02,-5.439804707941640061e-01,3.667003481628369754e-01,1.033500529973769400e+00,-6.655147372789292914e-01
-6.842870899691951614e+00,1.153878247014543668e+00,4.210633119873349872e-01,-1.287142881747300960e+00,-5.547706837682317982e-01,4.473748294759620769e-01
-7.737884096768169684e+00,1.559727061132464510e+00,2.441024764688345949e-01,-1.191107892121979983e+00,9.254789898299654871e-02,1.691887126793348850e-01
-7.631801537980984484e+00,1.513964771891789240e+00,2.468572618379097083e-01,-1.053826710110177478e+00,6.060714448447218627e-01,4.487123679247216335e-01
-6.916257939897043627e+00,-1.183810716042307476e+00,-2.366758874999702889e-01,2.292474519674590483e-01,4.633096879113628996e-01,3.614540474200849673e-01
-8.599437119287223652e+00,-2.347657261100330572e+00,-2.876456563832980318e-01,8.439024150366873922e-01,2.480040990035657922e-01,1.945625757519777455e-01
-6.689540343171057835e+00,1.782436324513978265e+00,-1.474708418319019776e+00,2.208681218708739902e+00,9.862033592844402508e-01,-1.125595587874597570e+00
-7.700106444701703801e+00,-1.645228158228710713e+00,-5.272182135542879955e-01,7.027076271920096318e-01,5.176862793630093718e-01,-2.526467684782023326e-01
-7.222899621315953311e+00,-1.183456440325917347e+00,-2.425115992614283733e-01,2.210969065844854420e-01,1.279547428548448267e-03,1.884938117681277808e-02
-7.184111003578579790e+00,4.383480635899243971e-01,2.056004542570591745e-02,-4.945052975783714166e-01,-3.718573774646125596e-01,-3.032129099007574435e-01
-7.557522218934632718e+00,-2.368245509630686196e-01,6.338381185682398500e-02,-4.547308866909602343e-01,-2.066726072089350996e-01,5.048267396011102415e-01
-7.293715312084394498e+00,1.209433966488797196e+00,2.693168176739249575e-01,-1.154333719326249952e+00,-2.190852340561372513e-01,2.911744023407933923e-01
-6.862779104369765903e+00,2.170107040386989983e+00,2.394488204877121829e-01,-1.533690082440431590e+00,1.613607856289062115e-02,-2.464552518252351443e-01
-6.673892696539946101e+00,1.126706227779374236e+00,3.683474515443605490e-01,-1.262847158833617423e+00,-3.438197451467572829e-01,6.187465533349917335e-01
-7.085997115122962597e+00,-7.091958778926708007e-01,1.337365743975777455e-01,-1.829388103066976468e-01,2.725607563296296720e-01,8.740743416923453246e-01
-9.669089244516467119e+00,-2.210269443214232687e+00,-5.815104834496693798e-01,9.869899942718624031e-01,6.797730692256048757e-01,4.979448488575032028e-02
-6.785293788236189449e+00,-1.717330687405321799e+00,-3.622761842636905150e-01,3.021564522239333361e-01,-5.952255370546818414e-01,-1.243321665450022734e-01
-7.785599962916712968e+00,-4.978024387214838309e-01,-3.121447060252546257e-01,-6.363963735767742824e-02,4.795146633933028424e-02,-4.227510961787367405e-01
-6.785783416408333935e+00,-1.668932578885862661e+00,-3.330864306118934692e-01,3.565144718336263341e-01,-4.520608174011031544e-01,-1.818402603703452858e-01
-7.928586876732257593e+00,-6.815027403646942705e-01,-2.658476670886270599e-01,3.137430122219669881e-01,-5.492525911913981318e-01,4.801316186315094381e-01
-6.903059346738540825e+00,2.675693573610959941e+00,1.306587846513088680e-01,-1.034658907865908528e+00,5.229605319753992676e-01,-6.769744147185551286e-01
-8.526846539595617003e+00,-2.482271875030960806e-01,-5.176588341258575587e-02,-4.404088705202050535e-01,-7.818804120769193844e-01,6.082651452886697618e-02
-7.908710187310556528e+00,-4.982588867992405746e-01,-1.555894127099579360e-01,-6.498283336548775491e-02,-8.513631925548021950e-01,3.610593343901475349e-01
-7.040744119507164278e+00,-2.350212174483064242e-01,1.669834800322742702e-02,-1.946550856577978217e-01,6.331132849603697821e-01,2.347369705926942163e-01
-9.065056786174620740e+00,4.985808185102693080e-01,-7.083086959688430495e-01,7.227849609650111029e-01,1.561040571871706195e+00,-6.896017712202900940e-01
-6.827542930194254289e+00,-3.831170861004745132e-01,2.952337823123456495e-01,-1.300374289414378270e-01,7.451649412864468358e-01,8.098124316051954485e-01
-6.214520792597182819e+00,1.214010573963927531e+00,-1.357325313417095947e-01,-7.550188821920288396e-01,-1.876171397660653550e+00,-5.169002548331970148e-01
-7.668673315716981520e+00,-4.680751259523768248e-01,-3.115559882270912406e-01,3.650676486046179336e-01,8.083601603013689241e-01,-3.804402863679746671e-01
-7.924517015910546469e+00,1.667307821158083403e+00,1.119344176181110306e+01,3.574858570102827038e+00,-1.543000520481352111e-01,-2.214375524709241150e-01
-6.813655207844843353e+00,2.231954162782218809e+00,2.146332187190964913e-01,-1.407311302021496902e+00,5.018264195888272328e-01,-3.128203176412209796e-01
-9.138989343080337946e+00,6.199335955834531786e-01,-7.048154997496494101e-01,6.434123119258075008e-01,8.245317342948614847e-01,-6.857114153639555232e-01
-8.227620542758154798e+00,-5.529606450451890476e-01,-2.430443033922878027e-01,-3.859336236414069865e-01,-1.829899886407802212e+00,-6.322821307798670576e-01
-7.223600987387825967e+00,-9.413189478446154501e-01,-4.145762587698216817e-01,1.279639711246217393e-01,-3.959162369578254070e-01,-5.874385536169477451e-01
-6.804145988189381100e+00,1.512596979433528388e-01,-2.721536770620239798e-01,-2.683987391291095884e-02,1.810076958710227779e-01,-1.044467890437902197e-01
-8.659301550940098124e+00,-1.686027494851100927e+00,-2.574399387290678409e-01,1.790192782592573695e-01,-7.666594313619329304e-01,1.606222334429676102e-01
-7.531201303184738016e+00,-8.213480776402639627e-01,9.580968369424062991e-02,-5.263762676998382517e-01,-1.650204979396645788e+00,5.044392669700902276e-01
-7.366419851609885328e+00,-5.170130782108945944e-01,-2.878762289438859812e-01,2.022661363734619758e-02,-2.851142438274336111e-01,-1.242832534524019455e-01
-7.596540383461808155e+00,-9.582172998791374519e-02,-1.524732950367588546e-01,-4.033926409062560392e-01,-2.389244333125951913e-01,-1.897038109551926477e-01
-9.044957438426163066e+00,-3.755325776811109795e-01,1.565231745538135655e-01,-4.091928467617620413e-01,-3.686495935649642536e-02,6.842422965956733716e-01
-6.882085166243073537e+00,-1.095242305718368891e+00,4.496541348896283985e+00,2.455840950877631990e+00,-2.837824506188319496e-01,-9.600999884680413432e-01
-9.139777428393099257e+00,-8.743027331101890232e-01,2.409942948453536460e-01,4.510781872818976912e-01,4.795434675477200370e-01,2.404845606963021409e-01
-6.871381243497746816e+00,-2.030316693291164043e+00,-1.723809280411470468e-01,3.475310902289698856e-01,-3.706462071952991710e-01,7.116518722809611619e-01
-7.084482613738869894e+00,-7.486343280791603050e-01,5.019164963115951145e-02,1.162969987890711959e-01,9.039510152115866060e-01,7.437773605716966330e-01
6.647906269975835869e+01,2.832589627552499212e-01,1.404080184340263660e-01,-5.451176072576735532e-01,-8.020602269421041042e-01,-4.206048144362726782e-01
7.127809124579964362e+01,-9.882640300947506118e-01,-2.437630391413680292e-02,4.431194796313239759e-01,-9.774907999283881377e-02,6.365825574958492439e-01
7.177520194677448728e+01,-1.616957401096935198e+00,-4.008450099939117606e-01,8.591941147400277146e-01,-5.406086446054194639e-01,-3.833100093973292322e-01
4.877602344487185348e+01,-1.322415186912100582e+00,-2.868249910235673439e-01,6.026541927198337811e-01,3.706719011702664379e-01,9.293423573892935219e-03
4.727532957596755381e+01,-1.099043809573742481e+00,-2.695363125991577791e-01,5.938479975289818746e-01,1.022538074585834122e+00,-1.132484340825330865e-01
5.577600901810684064e+01,-4.191349449198222832e-01,-1.880109077815329544e-01,3.208095822994061486e-01,6.152108704999045274e-01,-2.164469804815425391e-01
5.527847645883596783e+01,2.802400575791236914e+00,2.148046080605974795e-01,-7.051639855608972107e-01,1.214908940778447188e-01,-4.349968214502190622e-01
6.087703963206143953e+01,-1.408277918803738427e+00,-1.249661046444017348e-01,4.656853518385593027e-01,7.516049461711196700e-02,1.528153311445973328e-01
6.477983484136085224e+01,-8.381018270486411126e-01,2.364868438676449303e-01,-1.697155252677431600e-02,5.293019145717449414e-02,9.021813789389000471e-01
7.017890971605920925e+01,1.901668027057458632e+00,3.295180301245436705e-01,-8.070835123920725440e-01,2.318709460631431518e-01,-3.502421857825037677e-01
6.545927140463889771e+01,1.737932586929063494e-01,7.256206018603095220e-02,-5.491897790144710800e-01,-9.357214247102177973e-01,-4.167358009418326570e-01
5.657917850379585900e+01,2.037617097333253025e+00,1.094420384198211693e-01,-2.192673004088656341e-01,5.895359450735666584e-01,5.784619646177173724e-01
